trialnumber	category	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration
82	enc	enc55	old35	8	1	2492	0	491.751	494.76	7.5
83	enc	enc56	old32	5	1	2588	0	502.249	505.258	2.5
84	enc	enc57	old47	6	1	2090	0	507.748	510.757	0.5
85	ctl	ctl25	nan	6	nan	0	1	511.259	514.268	1
86	enc	enc58	old24	5	1	2888	0	515.271	518.28	4
87	enc	enc59	old52	6	1	2780	0	522.275	525.284	11.5
88	enc	enc60	old69	8	1	2488	0	536.785	539.794	0.5
89	ctl	ctl26	nan	6	1	1049	0	540.296	543.305	4
90	ctl	ctl27	nan	9	1	898	0	547.3	550.309	0.5
91	ctl	ctl28	nan	5	1	774	0	550.81	553.819	2.5
92	enc	enc61	old31	5	1	2512	0	556.31	559.319	3
93	enc	enc62	old58	5	1	1772	0	562.311	565.32	1
94	ctl	ctl29	nan	8	1	2091	0	566.307	569.316	2
95	enc	enc63	old10	5	1	2399	0	571.305	574.314	0.5
96	enc	enc64	old13	9	1	2944	0	574.815	577.824	7
97	ctl	ctl30	nan	9	1	1378	0	584.812	587.821	0.5
98	enc	enc65	old63	9	1	2453	0	588.322	591.331	0.5
99	enc	enc66	old49	5	1	2239	0	591.833	594.842	0.5
100	ctl	ctl31	nan	6	nan	0	1	595.343	598.352	1.5
101	ctl	ctl32	nan	5	1	690	0	599.84	602.849	3
102	enc	enc67	old62	8	1	1913	0	605.841	608.85	1.5
103	enc	enc68	old38	6	1	1368	0	610.338	613.347	4.5
104	ctl	ctl33	nan	5	1	1894	0	617.844	620.853	0.5
105	ctl	ctl34	nan	8	1	804	0	621.354	624.363	8
106	enc	enc69	old11	6	1	1950	0	632.354	635.363	1
107	enc	enc70	old65	5	1	1814	0	636.366	639.375	4.5
108	ctl	ctl35	nan	8	1	786	0	643.872	646.881	2
109	ctl	ctl36	nan	6	1	680	0	648.87	651.879	1
110	enc	enc71	old71	6	1	2234	0	652.882	655.891	2
111	enc	enc72	old06	8	1	2133	0	657.88	660.889	2
112	ctl	ctl37	nan	5	1	1399	0	662.879	665.888	10
113	ctl	ctl38	nan	8	1	728	0	675.884	678.893	3.5
114	enc	enc73	old74	9	1	1819	0	682.387	685.396	9
115	enc	enc74	old21	8	1	2684	0	694.389	697.398	0.5
116	ctl	ctl39	nan	9	1	769	0	697.9	700.909	7
117	enc	enc75	old51	9	1	1538	0	707.896	710.905	12.5
118	enc	enc76	old54	6	1	2246	0	723.393	726.402	2.5
119	enc	enc77	old29	5	1	2437	0	728.892	731.901	18.5
120	enc	enc78	old22	6	1	1993	0			
