trialnumber	category	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration
61	enc	enc42	old38	8	1	641	0	379.65	382.659	3
62	enc	enc43	old37	9	1	712	0	385.652	388.661	2
63	enc	enc44	old73	5	1	725	0	390.65	393.659	5
64	enc	enc45	old53	6	1	639	0	398.657	401.666	4.5
65	enc	enc46	old63	9	1	904	0	406.163	409.172	10.5
66	ctl	ctl17	nan	8	1	606	0	419.669	422.678	2.5
67	enc	enc47	old68	6	1	587	0	425.169	428.178	2.5
68	enc	enc48	old30	9	1	711	0	430.669	433.678	6
69	ctl	ctl18	nan	5	1	483	0	439.679	442.688	3.5
70	ctl	ctl19	nan	5	1	656	0	446.182	449.191	1.5
71	enc	enc49	old20	6	1	713	0	450.678	453.687	2.5
72	ctl	ctl20	nan	8	1	633	0	456.178	459.187	4
73	ctl	ctl21	nan	9	1	621	0	463.182	466.191	2
74	enc	enc50	old09	8	1	704	0	468.18	471.189	3
75	enc	enc51	old58	9	1	650	0	474.182	477.191	3
76	ctl	ctl22	nan	8	1	576	0	480.183	483.192	4
77	enc	enc52	old41	8	1	919	0	487.187	490.196	0.5
78	enc	enc53	old17	9	1	627	0	490.697	493.706	8
79	ctl	ctl23	nan	9	1	1356	0	501.697	504.706	3
80	ctl	ctl24	nan	6	1	740	0	507.698	510.707	0.5
81	enc	enc54	old52	5	1	499	0	511.209	514.217	1.5
82	enc	enc55	old35	8	1	612	0	515.705	518.714	4
83	enc	enc56	old29	5	1	500	0	522.709	525.718	5
84	ctl	ctl25	nan	6	1	583	0	530.717	533.726	7.5
85	enc	enc57	old67	6	1	879	0	541.215	544.223	1
86	ctl	ctl26	nan	6	1	813	0	545.226	548.235	1.5
87	ctl	ctl27	nan	9	1	577	0	549.723	552.732	0.5
88	enc	enc58	old25	5	1	640	0	553.234	556.243	1.5
89	enc	enc59	old69	6	1	833	0	557.73	560.739	2
90	enc	enc60	old51	8	1	537	0	562.729	565.737	1
91	ctl	ctl28	nan	5	1	666	0	566.74	569.749	5
92	ctl	ctl29	nan	8	1	663	0	574.748	577.757	2
93	ctl	ctl30	nan	9	1	630	0	579.746	582.755	5.5
94	ctl	ctl31	nan	6	1	616	0	588.254	591.263	0.5
95	enc	enc61	old28	5	1	548	0	591.765	594.774	8
96	ctl	ctl32	nan	5	1	621	0	602.764	605.773	1
97	enc	enc62	old60	5	1	453	0	606.76	609.769	0.5
98	ctl	ctl33	nan	5	1	513	0	610.27	613.279	3.5
99	enc	enc63	old04	5	1	363	0	616.773	619.782	1.5
100	enc	enc64	old01	9	1	916	0	621.269	624.278	2.5
101	enc	enc65	old65	9	1	572	0	626.769	629.778	9.5
102	enc	enc66	old76	5	1	615	0	639.273	642.282	0.5
103	enc	enc67	old54	8	1	1415	0	642.783	645.792	1
104	ctl	ctl34	nan	8	1	545	0	646.779	649.788	3
105	enc	enc68	old34	6	1	533	0	652.78	655.789	1
106	enc	enc69	old06	6	1	347	0	656.792	659.801	2
107	ctl	ctl35	nan	8	1	503	0	661.79	664.799	0.5
108	ctl	ctl36	nan	6	1	409	0	665.3	668.309	2
109	enc	enc70	old62	5	1	531	0	670.299	673.308	8.5
110	ctl	ctl37	nan	5	1	668	0	681.8	684.809	1.5
111	enc	enc71	old48	6	1	590	0	686.296	689.305	1
112	enc	enc72	old12	8	1	486	0	690.291	693.3	1
113	enc	enc73	old47	9	1	499	0	694.287	697.296	4
114	enc	enc74	old26	8	1	559	0	701.291	704.3	9.5
115	enc	enc75	old77	9	1	843	0	713.795	716.804	4.5
116	ctl	ctl38	nan	8	1	514	0	721.3	724.309	0.5
117	ctl	ctl39	nan	9	1	585	0	724.811	727.82	4
118	enc	enc76	old57	6	1	666	0	731.815	734.824	1
119	enc	enc77	old33	5	1	1133	0	735.827	738.836	11.5
120	enc	enc78	old15	6	1	921	0			
