trialnumber	category	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	stim_onset	fix_onset	fix_duration
52	enc	enc35	old71	5	3	686	0	285.52	288.52	0.5
53	enc	enc36	old05	9	3	757	0	289.02	292.02	5.5
54	enc	enc37	old12	8	3	898	0	297.519	300.519	3
55	enc	enc38	old49	6	3	784	0	303.518	306.518	4
56	ctl	ctl15	nan	6	3	741	0	310.518	313.518	6.5
57	ctl	ctl16	nan	9	3	887	0	320.017	323.017	0.5
58	enc	enc39	old60	6	3	892	0	323.517	326.516	11.5
59	enc	enc40	old55	5	3	712	0	338.015	341.015	9.5
60	enc	enc41	old75	6	3	862	0	350.514	353.514	1
61	ctl	ctl17	nan	8	3	742	0	354.514	357.513	5.5
62	enc	enc42	old64	9	3	1003	0	363.013	366.013	1.5
63	enc	enc43	old14	8	3	920	0	367.513	370.512	1
64	enc	enc44	old35	9	3	1030	0	371.512	374.512	2
65	ctl	ctl18	nan	9	3	710	0	376.512	379.511	3.5
66	enc	enc45	old17	8	3	982	0	383.011	386.011	1.5
67	enc	enc46	old28	9	3	887	0	387.511	390.51	0.5
68	ctl	ctl19	nan	8	3	752	0	391.01	394.01	2.5
69	ctl	ctl20	nan	5	3	627	0	396.51	399.51	0.5
70	ctl	ctl21	nan	5	3	691	0	400.009	403.009	2.5
71	ctl	ctl22	nan	8	3	757	0	405.509	408.509	2
72	ctl	ctl23	nan	9	3	517	0	410.508	413.508	11
73	ctl	ctl24	nan	8	3	474	0	424.507	427.507	1
74	enc	enc47	old39	6	3	749	0	428.507	431.507	1.5
75	enc	enc48	old02	6	3	784	0	433.006	436.006	0.5
76	enc	enc49	old43	8	3	953	0	436.506	439.506	0.5
77	enc	enc50	old41	9	3	952	0	440.006	443.005	2
78	enc	enc51	old13	6	3	943	0	445.005	448.005	1
79	ctl	ctl25	nan	9	3	847	0	449.005	452.005	2
80	ctl	ctl26	nan	5	3	699	0	454.004	457.004	4
81	enc	enc52	old40	5	3	533	0	461.004	464.003	4.5
82	enc	enc53	old57	9	3	668	0	468.503	471.503	8.5
83	enc	enc54	old44	8	3	743	0	480.002	483.002	1
84	enc	enc55	old62	8	3	971	0	484.002	487.001	6
85	ctl	ctl27	nan	6	3	809	0	493.001	496.001	1.5
86	enc	enc56	old33	6	3	655	0	497.5	500.5	13
87	ctl	ctl28	nan	6	3	655	0	513.499	516.499	1.5
88	enc	enc57	old56	9	3	1024	0	517.998	520.998	1.5
89	enc	enc58	old74	9	3	743	0	522.498	525.498	7.5
90	enc	enc59	old58	5	3	833	0	532.997	535.997	1.5
91	ctl	ctl29	nan	9	3	917	0	537.497	540.496	3.5
92	enc	enc60	old63	8	3	778	0	543.996	546.996	1
93	ctl	ctl30	nan	8	3	703	0	547.996	550.995	1.5
94	enc	enc61	old06	8	3	646	0	552.495	555.495	3.5
95	ctl	ctl31	nan	8	3	634	0	558.995	561.994	4.5
96	enc	enc62	old32	5	3	1027	0	566.494	569.494	3
97	ctl	ctl32	nan	5	3	933	0	572.493	575.493	0.5
98	enc	enc63	old67	8	3	634	0	575.993	578.993	8
99	enc	enc64	old77	9	3	768	0	586.992	589.992	5
100	ctl	ctl33	nan	9	3	1185	0	594.991	597.991	0.5
101	ctl	ctl34	nan	9	3	500	0	598.491	601.491	1
102	enc	enc65	old78	8	3	695	0	602.491	605.49	11.5
103	enc	enc66	old73	8	3	553	0	616.989	619.989	2.5
104	ctl	ctl35	nan	6	3	601	0	622.489	625.488	2
105	enc	enc67	old04	5	3	863	0	627.488	630.488	0.5
106	enc	enc68	old08	9	3	929	0	630.988	633.988	1
107	enc	enc69	old31	5	3	718	0	634.988	637.987	1
108	enc	enc70	old51	9	3	685	0	638.987	641.987	0.5
109	enc	enc71	old37	8	3	695	0	642.487	645.487	7.5
110	ctl	ctl36	nan	6	3	792	0	652.986	655.986	15
111	enc	enc72	old25	6	3	579	0	670.984	673.984	0.5
112	enc	enc73	old66	9	3	635	0	674.484	677.484	1
113	ctl	ctl37	nan	5	3	510	0	678.483	681.483	0.5
114	ctl	ctl38	nan	6	3	651	0	681.983	684.983	9
115	enc	enc74	old46	5	3	579	0	693.982	696.982	6
116	enc	enc75	old47	6	3	709	0	702.981	705.981	10.5
117	ctl	ctl39	nan	9	3	676	0	716.48	719.48	5
118	enc	enc76	old18	5	3	611	0	724.479	727.479	1
119	enc	enc77	old38	5	3	645	0	728.479	731.479	18.5
120	enc	enc78	old19	8	3	675	0			
